X,Y,OBJECTID,BUSLIC_ID,BUSLIC_LOCATION_ID,DEA_FACILITY_OWNER,DEA_FACILITY_NAME,DEA_BUSINESS_CONTACT,DEA_BUSINESS_PHONE,DEA_FACILITY_ADDRESS,DEA_STALLS,FAC_NAME,HRS_MONFRI,HRS_SAT,HRS_SUN,FAC_TYPE,RTE_1HR,RTE_2HR,RTE_3HR,RTE_ALLDAY,DISABLED,OP_NAME,OP_PHONE,OP_PHONE2,OP_WEB,PAYMENT_TYPE,OTHER,WEBNAME,REGIONID,OUTOFSERV,VACANT,STATUS,DATETIME,SIGNID
-122.316444510480792,47.610553647212456,402,574707,595329,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #959,JONATHAN DIAMOND,2062843100           ,"900 12TH AV, SEATTLE, WA   98122",30,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A959,,N,DIAMOND,0,,,,,
-122.332561936419594,47.611459960682616,403,652820,680571,ACE PARKING MANAGEMENT INC,ACE PARKING #3265 - MERIDIAN GARAGE EAST,BRYAN COLLINS,6192336624           ,"1515 7TH AVE, SEATTLE, WA 98101",410,Meridian Garage East,5:30am - 1:00am,5:30am - 1:00am,5:30am - 1:00am,GARAGE,,,,,,"Ace Parking Management, Inc.",,,http://www.aceparking.com/find-parking/,,N,,,,,,,
-122.343760901634539,47.614491293141263,404,418670,513281,KEY PARK NORTHWEST INC,KEY PARK NORTHWEST #4,GERALD FISH,2064438400           ,"2216 3RD AV, SEATTLE, WA   98121",97,,24 hours,24 hours,24 hours,SURFACE LOT,9.5,9.5,,16.5,,Key Park Northwest,,,,,N,KEY PARK NORTHWEST,0,,,,,
-122.320610886102202,47.624944899048742,405,574558,620708,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A110,JONATHAN DIAMOND,2062843100           ,"622 BROADWAY E, SEATTLE, WA   98102",25,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,
-122.385785645234108,47.559479109012898,406,574693,583157,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A932,JONATHAN DIAMOND,2062846303           ,"4200 SW EDMUNDS ST, SEATTLE, WA   98116",36,,,,,,,,,,,,,,,,N,DIAMOND,0,,,,,
-122.387809483669685,47.559478205402826,407,0,2000004,,WEST SEATTLE JUNCTION ASSOCIATION,, ,,,,,,,,,,,,,,,,,,N,WEST SEATTLE JUNCTION ASSOCIATION,0,,,,,
-122.385418842473129,47.582199890121899,408,519594,583989,UNITED PARKING SERVICES LLC,UNITED PARKING #4506,JONATHAN DIAMOND,2062846303           ,"2331 42ND AV SW, SEATTLE, WA   98116",101,,,,,,,,,,,,,,,,N,UNITED,0,,,,,
-122.322742887328417,47.597221457943405,409,410443,507314,INTL DISTRICT MERCHANTS PARKING ASSN,MERCHANTS PARKING ASSOC #46,MICHAEL OLSON,2066243426           ,"607 8TH AV S, SEATTLE, WA   98104",7,,,,,,,,,,,,,,,,N,MERCHANTS PARKING ASSOC,0,,,,,
-122.323386136077971,47.596216960862584,410,436837,526383,CITY PRODUCE CO LLC,CITY PRODUCE CO LLC,KATHRYN SUYAMA,2066820320           ,"710 7TH AV S, SEATTLE, WA   98104",19,,,,,,,,,,,,,,,,Y,CITY PRODUCE CO LLC,0,,,,,
-122.328689283549934,47.587517501765625,411,10453,8956,STERNOD ENTERPRISES INC,STERNOD ENTERPRISES INC,CHARLEI STERNOD,2066251100           ,"1720 4TH AV S, SEATTLE, WA   98134",80,,,,,,,,,,,,,,,,Y,STERNOD ENTERPRISES INC,0,,,,,
-122.284012100204606,47.557518378707911,412,545415,603660,LR ISABELLA LLC,LR ISABELLA LLC PARKING,PETER LAMB,2067602770           ,"3821 S FERDINAND ST, SEATTLE, WA   98118",39,,,,,SURFACE LOT,,,,,,,,,,,N,COLUMBIA CITY,0,,,,,
-122.332477699994612,47.598946845305107,413,513664,579513,BUTLER PARKING CORP,BUTLER PARKING CORP,GEORGE HAMILTON,2066218967           ,"159 S JACKSON ST, SEATTLE, WA   98104",6,Butler Parking,,,,GARAGE,,,,,,Butler Parking,(206) 624-7168,,,,Y,BUTLER,0,,,,,
-122.330253928429585,47.609538371290455,414,7395,6256,PRESBYTERIAN RETIREMENT COMMUNITIES NW,EXETER HOUSE,,2066221300           ,"720 SENECA ST, SEATTLE, WA   98101",10,,,,,,,,,,,,,,,,Y,EXETER HOUSE,0,,,,,
-122.312177202401244,47.562244533276072,415,649998,678423,PRESBYTERY OF SEATTLE,PRESBYTERY OF SEATTLE,KRIS GREEN,2067621991           ,"1625 S COLUMBIAN WAY, SEATTLE, WA 98108",45,,,,,SURFACE LOT,,,,,,,(206)762-1991,,http://seattlepresbytery.org/,,N,,,,,,,
-122.345389205318682,47.620243733806618,416,469213,548445,IMPERIAL PARKING US INC,IMPARK #18,EDWARD DANYLUK,2063811789           ,"221 6TH AV N, SEATTLE, WA   98109",28,,24 hours,24 hours,24 hours,,2,2,,15,,,,,,,N,IMPARK,0,,,,,
-122.326009495446471,47.597013086916348,417,19950,17659,INTL DISTRICT MERCHANTS PARKING ASSN,INTL DIST MERCHANTS #27,MICHAEL OLSON,2066243426           ,"616 6TH AV S, SEATTLE, WA   98104",30,Merchants Parking #27,,,,SURFACE LOT,,,,,,Merchants Parking/Transia,,,,,N,MERCHANTS PARKING ASSOC,0,,,,,
-122.334638084337897,47.605820555894297,418,514917,580480,1015 THIRD AVENUE PARKING CORP,EXPEDITOR GARAGE,R GATES,2066743400           ,"1015 3RD AV # FL 12, SEATTLE, WA   98104",154,,,,,,,,,,,,,,,,N,EXPEDITOR GARAGE,0,,,,,
-122.321654530739849,47.610991064751616,419,533071,594271,KEY PARK NORTHWEST INC,KEY PARK NORTHWEST #57,GERALD FISH,2064438400           ,"1010 BOYLSTON AV, SEATTLE, WA   98104",22,,5pm - 7am,24 hours,24 hours,,2,2,,2,,,,,,,N,KEY PARK NORTHWEST,0,,,,,
-122.316414737241757,47.61342983300581,420,574698,586728,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A947,JONATHAN DIAMOND,2062846303           ,"1412 12TH AV E, SEATTLE, WA 98102",36,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A947,,N,DIAMOND,0,,,,,
-122.327570359573116,47.615666986709357,421,657255,683675,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A836,JONATHAN DIAMOND,2062843100           ,"1610 MELROSE AVE, SEATTLE, WA 98122",20,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A836,,N,,,,,,,
-122.318983540342444,47.61510059780327,422,574702,593910,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A951,JONATHAN DIAMOND,2062843100           ,"1001 E PINE ST, SEATTLE, WA   98122",32,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A951,,N,DIAMOND,0,,,,,
-122.328157404797452,47.615388055439929,423,626771,662391,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A897,JONATHAN DIAMOND,2062843100           ,"1216 PINE ST, SEATTLE, WA 98101",6,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A897,,N,,,,,,,
-122.3224855250822,47.613437211268987,424,534494,593936,DIAMOND PARKING SERVICES LLC,DIAMOND #A054,JONATHAN DIAMOND,2062843100           ,"1421 HARVARD AV, SEATTLE, WA   98122",19,,,,,SURFACE LOT,,,,,,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A054,,N,DIAMOND,0,,,,,
-122.321205819163922,47.61440756899276,425,574678,573093,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A017,JONATHAN DIAMOND,2062846303           ,"1509 BROADWAY, SEATTLE, WA   98122",27,,,,,SURFACE LOT,,,,,,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A017,,N,,0,,,,,
-122.334323061252974,47.612330382716074,426,678236,698904,ACE PARKING MANAGEMENT INC,ACE PARKING #3276 - ROOSEVELT HOTEL,BRYAN COLLINS,6192336624           ,"1531 7TH AVE, SEATTLE, WA 98101",30,Roosevelt Hotel Seattle,24 Hours,24 Hours,24 Hours,GARAGE,,,,,,"Ace Parking Management, Inc.",,,http://www.aceparking.com/find-parking/,,N,,,,,,,
-122.335313019385694,47.612892250994399,427,645875,674955,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A435,JONATHAN DIAMOND,2062843100           ,"600 PINE ST, SEATTLE, WA 98101",1167,,,,,GARAGE,,,,,,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A435,,N,,,,,,,
-122.333030540491592,47.615164806537386,428,654763,682056,SP PLUS CORPORATION,STANDARD PARKING #82300 - 1800 NINTH PARKING GARAG,BILL BEATTIE,2066232727           ,"1800 9TH AVE, SEATTLE, WA 98101",301,,6:00am - 7:00pm,Closed,Closed,GARAGE,13,15,18,30,,,,,http://seattleparking.spplus.com/Seattle-1800-Ninth-Avenue-Parking.html,,N,,,,,,,
-122.32857303893519,47.61329371534849,429,588425,635163,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A113,JONATHAN DIAMOND,2062846303           ,"1101 PIKE ST, SEATTLE, WA   98101",18,,,,,SURFACE LOT,,,,,1,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A113,,N,DIAMOND,0,,,,,
-122.327570359573116,47.615666986709357,430,503704,572484,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A836,JONATHAN DIAMOND,2062846303           ,"1610 MELROSE AV, SEATTLE, WA   98122",22,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A836,,N,DIAMOND,0,,,,,
-122.350752533816788,47.612404959098519,431,525838,588581,WESTGROUP EDGEWATER LP,EDGEWATER THE,JULIA OLESON,2067287000           ,"2411 ALASKAN WY, SEATTLE, WA   98121",190,,,,,,,,,,,,,,,,Y,EDGEWATER THE,0,,,,,
-122.311623464623466,47.623641793107105,432,579887,628636,REPUBLIC PARKING N W INC,REPUBLIC PARKING #30-559  SWEDISH - CHERRY HILL,GARY BECK,2067834144           ,"511 16TH AV E, SEATTLE, WA   98112",726,,7am - 11pm,9am - 5pm,closed,,5,7,,16,,,,,,,N,REPUBLIC - SWEDISH CHERRY HILL,0,,,,,
-122.350481771549198,47.613605081960891,433,587817,634724,IMPERIAL PARKING US INC,IMPARK # 4984,EDWARD DANYLUK,2063811789           ,"2500 ELLIOTT AV, SEATTLE, WA   98121",23,,24 hours,24 hours,24 hours,,5,5,,17,,,,,,,N,IMPARK,0,,,,,
-122.328280661282122,47.592923858282688,434,468875,548169,STADIUM PLACE LLC,STADIUM PLACE INC,JIM LARKIN,4259516200           ,"1044 4TH AV S, SEATTLE, WA   98134",180,,,,,,,,,,,,,,,,Y,STADIUM PLACE INC,0,,,,,
-122.355738047217173,47.620326402617842,435,533081,594279,KEY PARK NORTHWEST INC,KEY PARK NORTHWEST #7,GERALD FISH,2064438400           ,"215 1ST AV N, SEATTLE, WA   98109",22,,24 hours,24 hours,24 hours,SURFACE LOT,4,4,,7,1,Key Park Northwest,,,,,N,KEY PARK NORTHWEST,0,,,,,
-122.328533563501082,47.61529060357099,436,533088,594282,KEY PARK NORTHWEST INC,KEY PARK NORTHWEST #43,GERALD FISH,2064438400           ,"1208 PINE ST, SEATTLE, WA   98101",49,,24 hours,24 hours,24 hours,,6,6,,10,,,,,,,N,KEY PARK NORTHWEST,0,,,,,
-122.32864486941348,47.586643227412388,437,448815,533370,UNITED REPROGRAPHICS LLC,UNITED REPROGRAPHICS LLC,ROBIN SANTOS,2063821177           ,"1750 4TH AV S, SEATTLE, WA   98134",18,,,,,,,,,,,,,,,,Y,,0,,,,,
-122.329575194947026,47.585515433210709,438,437798,527105,NELLA CUTLERY USA INC,NELLA CUTLERY (USA),BERNARDO NELLA,2067668341           ,"1917 4TH AV S, SEATTLE, WA   98134",7,,,,,,,,,,,,,,,,Y,NELLA CUTLERY (USA),0,,,,,
-122.352507824394209,47.620819979553616,439,633689,667049,SEATTLE CENTER,THEATER COMMONS LOT#6,X X,2066847236           ,"290 2ND AVE N, SEATTLE, WA 98109",7,Theatre Commons Lot,,,,SURFACE LOT,,,,15,6,,(206) 684-7340,,http://www.seattlecenter.com/transportation/parking/second.aspx,,N,,,,,,,
-122.358706168069844,47.618326343319431,440,574677,572469,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING  #A002,JONATHAN DIAMOND,2062846303           ,"3161 ELLIOTT AV, SEATTLE, WA 98121",131,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A002,,N,DIAMOND,0,,,,,
-122.351104518438206,47.619739215126394,441,7059,5947,PACIFIC SCIENCE CENTER FOUNDATION,PACIFIC SCIENCE CENTER,MICHAL ANDERSON,2064432929           ,"200 2ND AVE N, SEATTLE, WA 98109",157,James Albert Claypool Memorial Garage,6:00am - 12:30am,6:00am - 2:30am,6:00am - 12:30am,GARAGE,9,9,9,13,,,,,https://www.pacificsciencecenter.org/plan-your-visit/,,N,,,,,,,
-122.358915739919212,47.619279556333481,442,588417,635155,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A038,JONATHAN DIAMOND,2066846303           ,"136 ELLIOTT AV W, SEATTLE, WA   98119",3,,,,,SURFACE LOT,,,,,,Diamond Parking Service,,,http://www.diamondparking.com/find-parking-locations/details/?code=A038,,N,DIAMOND,0,,,,,
-122.357126676320888,47.618901399421084,443,574571,625107,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A122,JONATHAN DIAMOND,2062843100           ,"113 QUEEN ANNE AV N, SEATTLE, WA   98109",28,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A122,,N,DIAMOND,0,,,,,
-122.355045452707984,47.620206600545991,444,107855,97070,SEATTLE CENTER,SEATTLE CENTER PARKING #3,X X,2066847330           ,"250 1ST AV N, SEATTLE, WA   98109",620,,,,,,5,10,12,24,26,,,,http://www.seattlecenter.com/transportation/parking/first.aspx,,N,SEATTLE CENTER 1ST AVE N GARAGE,0,,,,,
-122.346678485988434,47.620376484133097,445,612390,652092,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A360,JONATHAN DIAMOND,2062843100           ,"223 TAYLOR AV N, SEATTLE, WA   98109",50,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A360,,N,,,,,,,
-122.342707133962023,47.618403198667096,446,534764,593911,DIAMOND PARKING SERVICES LLC,DIAMOND  PARKING #A953,JONATHAN DIAMOND,2062843100           ,"2404 7TH AV, SEATTLE, WA   98121",26,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A953,,N,DIAMOND,0,,,,,
-122.346705751765867,47.618896215963765,447,574560,625097,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A020,JONATHAN DIAMOND,2062843100           ,"109 TAYLOR AV N, SEATTLE, WA   98109",84,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A020,,N,DIAMOND,0,,,,,
-122.345877214584519,47.620364650218932,448,604021,646189,IMPERIAL PARKING US INC,IMPARK #85,EDWARD DANYLUK,2066848444           ,"200 TAYLOR AV N, SEATTLE, WA   98109",102,Best Western Executive Inn - Lot #85,,,,,,,,,,,,,"https://lots.impark.com/imp?_ga=1.99359390.147180094.1470262460#details=25,85",,N,IMPARK,0,,,,,
-122.342130590681293,47.608978660889633,449,18153,16048,PIKE PLACE MARKET PDA,MARKET PARKING #5,,2066254764           ,"1531 WESTERN AV, SEATTLE, WA   98101",540,Public Market Garage,5:00am - 2:00am,5:00am - 2:00am,5:00am - 2:00am,GARAGE,3,6,9,40,6,PIKE PLACE MARKET,(206) 774-5237,,http://www.pikeplacemarket.org/public-market-garage,,N,PUBLIC MARKET GARAGE,7,N,331,320,2017-10-01T16:51:56.000Z,G2
-122.313561799798578,47.657473679101813,450,574056,624767,LIU WEI,JADE PARKING,WEI LIU,2063356873           ,"4115 UNIVERSITY WY NE, SEATTLE, WA   98105",16,,,,,,,,,,,,,,,,Y,JADE,0,,,,,
-122.34455918133915,47.620143316502535,451,548742,606151,JAYGEES HOSPITALITY INC,TRAVELODGE SEATTLE CENTER,GENE WONG,6049259833           ,"200 6TH AV N, SEATTLE, WA   98109",45,,,,,,,,,,,,,,,,Y,TRAVELODGE SEATTLE CENTER,0,,,,,
-122.313975386179735,47.658991523051959,452,57580,52869,UNIVERSITY DISTRICT PARKING ASSOCS  INC,U-DISTRICT PARKING LOT #3,,2065277006           ,"4220 BROOKLYN AV NE, SEATTLE, WA   98105",76,,,,,,,,,,,,,,,,N,U-DISTRICT PARKING LOT,0,,,,,
-122.337552214618555,47.624019110669934,453,599101,642662,STANDARD PARKING CORP,AMAZON GARAGE 1B,BILL BEATTIE,2066247040           ,"535 TERRY AV N, SEATTLE, WA 98109",152,,,,,,,,,,,,,,,,Y,,0,,,,,
-122.324148109109473,47.596443868149734,454,19958,17663,INTL DISTRICT MERCHANTS PARKING ASSN,INTL DIST PARKING #43,MICHAEL OLSON,2066243426           ,"666 S DEARBORN ST, SEATTLE, WA   98104",75,Merchants Parking #43,,,,SURFACE LOT,,,,,2,Merchants Parking/Transia,,,,,N,MERCHANTS PARKING ASSOC,0,,,,,
-122.313495792214169,47.657001848072575,455,1684,1439,COHN JOHN C,JOHNS PARKING,JOHN COHN,2063677016           ,"4105 UNIVERSITY WY NE, SEATTLE, WA   98105",40,,,,,,,,,,,,,,,,Y,JOHN'S,0,,,,,
-122.350212909984265,47.624988245911538,456,107865,97075,SEATTLE CENTER,SEATTLE CENTER PARKING #8,X X,2066847330           ,"300 MERCER ST, SEATTLE, WA   98109",1433,Mercer Garage,,,,GARAGE,,,,,47,Seattle Center,,,http://seattlecenter.com/transportation/parking/,,N,SEATTLE CENTER MERCER GARAGE,0,,,,,
-122.328655855702735,47.582406227730004,457,5820,4850,PACIFIC FABRICS CORP,PACIFIC IRON & METAL,,2066286222           ,"2230 4TH AV S, SEATTLE, WA 98134",113,,,,,,,,,,,,,,,,Y,PACIFIC IRON & METAL,0,,,,,
-122.3274088908652,47.600396217596277,458,19925,17646,INTL DISTRICT MERCHANTS PARKING ASSN,INTL DISTRICT MERCHANTS PARKING ASSN,MICHAEL OLSON,2066243426           ,"214 5TH AV S, SEATTLE, WA   98104",36,Merchants Parking,,,,SURFACE LOT,,,,,,Merchants Parking/Transia,,,,,N,AMAZON PHASE 1B #81866,0,,,,,
-122.311672048376053,47.662075614717985,459,436514,52865,UNIVERSITY DISTRICT PARKING ASSOCS  INC,U-DISTRICT PARKING LOT #9,,2065277006           ,"4526 15TH AV NE, SEATTLE, WA   98105",70,,,,,SURFACE LOT,,,,,,UDPA,,,,,N,U-DISTRICT PARKING LOT,0,,,,,
-122.32928869940838,47.613011875985492,460,606218,647757,EVOLUTION HOSPITALITY LLC,HOMEWOOD SUITES SEATTLE,BHAVESH PETER,9496108088           ,"1011 PIKE ST, SEATTLE, WA   98101",120,,,,,,,,,,,,,,,,Y,,0,,,,,
-122.338043900073885,47.622859116888293,461,523428,586967,IMPERIAL PARKING US INC,IMPARK #48,EDWARD DANYLUK,2066848300           ,"428 WESTLAKE AV N, SEATTLE, WA   98109",21,,7am-6pm,CLOSED,CLOSED,,2,4,,15,,,,,,,N,IMPARK,0,,,,,
-122.385811296285155,47.562206420597931,462,0,2000002,,WEST SEATTLE JUNCTION ASSOCIATION,, ,,,,,,,,,,,,,,(206) 935-0904,,http://wsjunction.org/maps/,,N,WEST SEATTLE JUNCTION ASSOCIATION,0,,,,,
-122.332614869876494,47.581351632674661,463,11159,9567,BNSF RAILWAY COMPANY,BURLINGTON NORTHERN RR COMPANY,,2064673343           ,"2454 OCCIDENTAL AV S, SEATTLE, WA   98134",16,,,,,,,,,,,,,,http://bnsf.com/,,Y,BURLINGTON NORTHERN,0,,,,,
-122.387764274412774,47.562586633626196,464,0,2000001,,WEST SEATTLE JUNCTION ASSOCIATION,, ,,,,,,,,,,,,,,(206) 935-0904,,http://wsjunction.org/maps/,,N,WEST SEATTLE JUNCTION ASSOCIATION,0,,,,,
-122.384793962904013,47.560807427344059,465,574696,584046,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A941,JONATHAN DIAMOND,2062846303           ,"4704 42ND AV SW, SEATTLE, WA   98116",213,,,,,GARAGE/SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A941,,N,DIAMOND,0,,,,,
-122.387891690555264,47.561366592707166,466,574681,581998,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING  #A281,JONATHAN DIAMOND,2069929475           ,"4314 SW ALASKA ST, SEATTLE, WA   98116",30,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A281,,N,DIAMOND,0,,,,,
-122.387133537664994,47.560966442830065,467,502272,571455,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING  #A831,JONATHAN DIAMOND,2062843100           ,"4701 CALIFORNIA AV SW, SEATTLE, WA   98116",18,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A831,,N,DIAMOND,0,,,,,
-122.327077315236195,47.615391281789158,468,574704,593912,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A952,JONATHAN DIAMOND,2062843100           ,"1605 BELLEVUE AV, SEATTLE, WA   98122",30,,,,,,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A952,,N,DIAMOND,0,,,,,
-122.334302654055307,47.61316426923257,469,630115,664627,SP PLUS CORPORATION,1600 7TH AV  #82072,BILL BEATTIE,2063818552           ,"1600 7TH AVE, SEATTLE, WA 98101",69,1600 Seventh Ave,6:30am - 8:00pm,Closed,Closed,GARAGE,,,,,,,(206) 652-1451,,http://seattleparking.spplus.com/Seattle-1600-7th-Ave-Parking.html,,N,,,,,,,
-122.332747207457658,47.615557246197113,470,629610,664323,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A404,JONATHAN DIAMOND,2062843100           ,"1801 TERRY AVE, SEATTLE, WA 98101",84,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A404,,N,,,,,,,
-122.332230683424854,47.61323898147927,471,518581,583158,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A868,JONATHAN DIAMOND,2069929475           ,"1551 9TH AV, SEATTLE, WA   98101",18,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A868,,N,DIAMOND,0,,,,,
-122.334853053463192,47.614178955695735,472,577825,627199,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A968,JONATHAN DIAMOND,2062843100           ,"720 OLIVE WY, SEATTLE, WA   98101",250,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A968,,N,DIAMOND,0,,,,,
-122.334040868507998,47.610224863871807,473,668,544,WASHINGTON ATHLETIC CLUB,WAC PARKING,G BRIGGS,2064643059           ,"1409 6TH AV, SEATTLE, WA   98101",170,WAC Garage,24 hours,24 hours,24 hours,GARAGE,9,12,15,35,5,WAC,(206) 622-7900,,https://www.wac.net/about-the-wac/parking/,,N,WAC PARKING,9,N,161,161,2017-10-01T16:51:56.000Z,G11
-122.332230683424854,47.61323898147927,474,574695,584043,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A938,JONATHAN DIAMOND,2062846303           ,"815 PINE ST, SEATTLE, WA   98101",38,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A938,,N,DIAMOND,0,,,,,
-122.333904010137161,47.576193737733668,475,617173,655277,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A071,JONATHAN DIAMOND,2062813100           ,"2944 1ST AVE S, SEATTLE, WA 98134",24,,,,,GARAGE,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A071,,N,,,,,,,
-122.333791033958349,47.577937051474571,476,643857,673490,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A436,JONATHAN DIAMOND,2062843100           ,"2764 1ST AVE S, SEATTLE, WA 98134",51,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A436,,N,,,,,,,
-122.334774117254597,47.578145372389685,477,660963,686057,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #A465,JONATHAN DIAMOND,2062843100           ,"2759 1ST AVE S, SEATTLE, WA 98134",45,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A465,,N,,,,,,,
-122.333683993363238,47.58084973107178,478,633818,667144,DIAMOND PARKING SERVICES LLC,DIAMOND PARKING #420,JONATHAN DIAMOND,2062843100           ,"2430 1ST AVE S, SEATTLE, WA 98134",36,,,,,SURFACE LOT,,,,,,,,,http://www.diamondparking.com/find-parking-locations/details/?code=A420,,N,,,,,,,
-122.316532100292406,47.58653414374583,479,664641,688894,INTERNATIONAL PARKING MANAGEMENT INC,IPM MET PARK NORTH,JOAN SUNDBERG,2062540811           ,"1220 HOWELL ST, SEATTLE, WA 98101-1469",585,,,,,GARAGE,14,16,18,35,,,,,http://www.ipmseattle.com/locations/lot.asp?id=500,,N,,,,,,,
